model,split,held_out,n_train,n_test,accuracy,balanced_accuracy,macro_f1,left_recall,right_recall,true_left,left_as_right,right_as_left,true_right
pca_16,expanded-development,S034,2738,42,0.6666666666666666,0.6666666666666666,0.625,0.3333333333333333,1.0,7,14,0,21
pca_16,expanded-development,S040,2738,45,0.6444444444444445,0.625,0.6,0.3333333333333333,0.9166666666666666,7,14,2,22
pca_16,expanded-development,S041,2738,42,0.7380952380952381,0.7380952380952381,0.7379466817923993,0.7619047619047619,0.7142857142857143,16,5,6,15
pca_16,expanded-development,S043,2738,45,0.6444444444444445,0.6442687747035574,0.6442687747035574,0.6521739130434783,0.6363636363636364,15,8,8,14
pca_16,expanded-development,S044,2738,39,0.717948717948718,0.7157894736842105,0.7149501661129568,0.631578947368421,0.8,12,7,4,16
pca_16,expanded-development,S053,2738,45,0.6,0.6086956521739131,0.533410138248848,1.0,0.21739130434782608,22,0,18,5
pca_16,expanded-development,S065,2738,45,0.6666666666666666,0.6607142857142857,0.660633484162896,0.75,0.5714285714285714,18,6,9,12
pca_16,expanded-development,S071,2738,45,0.6222222222222222,0.6284584980237153,0.5933014354066986,0.9090909090909091,0.34782608695652173,20,2,15,8
pca_32,expanded-development,S005,2738,45,0.4444444444444444,0.43154761904761907,0.41558441558441556,0.23809523809523808,0.625,5,16,9,15
pca_32,expanded-development,S011,2738,45,0.5111111111111111,0.5197628458498024,0.42972350230414746,0.13043478260869565,0.9090909090909091,3,20,2,20
pca_32,expanded-development,S013,2738,20,0.6,0.6,0.5604395604395604,0.9,0.3,9,1,7,3
pca_32,expanded-development,S018,2738,45,0.6,0.592885375494071,0.55,0.2727272727272727,0.9130434782608695,6,16,2,21
pca_32,expanded-development,S022,2738,43,0.6046511627906976,0.6038961038961039,0.6037940379403794,0.5714285714285714,0.6363636363636364,12,9,8,14
pca_32,expanded-development,S023,2738,43,0.5581395348837209,0.5315217391304348,0.4642622950819672,0.15,0.9130434782608695,3,17,2,21
pca_32,expanded-development,S028,2738,45,0.6222222222222222,0.6235177865612648,0.6214745175655616,0.6818181818181818,0.5652173913043478,15,7,10,13
pca_32,expanded-development,S033,2738,45,0.6222222222222222,0.6146245059288538,0.567552289429056,0.9565217391304348,0.2727272727272727,22,1,16,6
pca_32,expanded-development,S034,2738,42,0.7380952380952381,0.7380952380952381,0.7306122448979592,0.5714285714285714,0.9047619047619048,12,9,2,19
pca_32,expanded-development,S040,2738,45,0.4222222222222222,0.40476190476190477,0.36961206896551724,0.14285714285714285,0.6666666666666666,3,18,8,16
pca_32,expanded-development,S041,2738,42,0.6904761904761905,0.6904761904761905,0.6860264519838988,0.5714285714285714,0.8095238095238095,12,9,4,17
pca_32,expanded-development,S043,2738,45,0.8222222222222222,0.8231225296442688,0.8221343873517787,0.782608695652174,0.8636363636363636,18,5,3,19
pca_32,expanded-development,S044,2738,39,0.717948717948718,0.7171052631578947,0.7172050098879368,0.6842105263157895,0.75,13,6,5,15
pca_32,expanded-development,S053,2738,45,0.5111111111111111,0.5217391304347826,0.375,1.0,0.043478260869565216,22,0,22,1
pca_32,expanded-development,S065,2738,45,0.7333333333333333,0.7351190476190477,0.733201581027668,0.7083333333333334,0.7619047619047619,17,7,5,16
pca_32,expanded-development,S071,2738,45,0.6666666666666666,0.6709486166007905,0.6557878633350331,0.8636363636363636,0.4782608695652174,19,3,12,11
pca_64,expanded-development,S005,2738,45,0.5333333333333333,0.5,0.34782608695652173,0.0,1.0,0,21,0,24
pca_64,expanded-development,S011,2738,45,0.5111111111111111,0.5187747035573123,0.44999999999999996,0.17391304347826086,0.8636363636363636,4,19,3,19
pca_64,expanded-development,S013,2738,20,0.6,0.6,0.5604395604395604,0.9,0.3,9,1,7,3
pca_64,expanded-development,S018,2738,45,0.5333333333333333,0.525691699604743,0.465799886941775,0.18181818181818182,0.8695652173913043,4,18,3,20
pca_64,expanded-development,S022,2738,43,0.6511627906976745,0.6439393939393939,0.6098003629764065,0.3333333333333333,0.9545454545454546,7,14,1,21
pca_64,expanded-development,S023,2738,43,0.5813953488372093,0.5532608695652174,0.4798387096774194,0.15,0.9565217391304348,3,17,1,22
pca_64,expanded-development,S028,2738,45,0.5777777777777777,0.5780632411067194,0.5777777777777777,0.5909090909090909,0.5652173913043478,13,9,10,13
pca_64,expanded-development,S033,2738,45,0.6222222222222222,0.6136363636363636,0.5502645502645502,1.0,0.22727272727272727,23,0,17,5
pca_64,expanded-development,S034,2738,42,0.7380952380952381,0.7380952380952381,0.7306122448979592,0.5714285714285714,0.9047619047619048,12,9,2,19
pca_64,expanded-development,S040,2738,45,0.4888888888888889,0.47916666666666663,0.4722080571137175,0.3333333333333333,0.625,7,14,9,15
pca_64,expanded-development,S041,2738,42,0.8333333333333334,0.8333333333333333,0.8324786324786324,0.7619047619047619,0.9047619047619048,16,5,2,19
pca_64,expanded-development,S043,2738,45,0.5777777777777777,0.5691699604743083,0.4973544973544973,0.9565217391304348,0.18181818181818182,22,1,18,4
pca_64,expanded-development,S044,2738,39,0.7435897435897436,0.743421052631579,0.743421052631579,0.7368421052631579,0.75,14,5,5,15
pca_64,expanded-development,S053,2738,45,0.4888888888888889,0.5,0.3283582089552239,1.0,0.0,22,0,23,0
pca_64,expanded-development,S065,2738,45,0.6666666666666666,0.6458333333333334,0.6184284906726965,0.9583333333333334,0.3333333333333333,23,1,14,7
pca_64,expanded-development,S071,2738,45,0.5555555555555556,0.5652173913043478,0.4591346153846154,1.0,0.13043478260869565,22,0,20,3
logreg,expanded-development,S001,2740,45,0.6444444444444445,0.6393280632411067,0.6218487394957983,0.8695652173913043,0.4090909090909091,20,3,13,9
logreg,expanded-development,S004,2740,45,0.4888888888888889,0.5,0.3283582089552239,0.0,1.0,0,23,0,22
logreg,expanded-development,S009,2740,39,0.5128205128205128,0.5118421052631579,0.5115359261700725,0.47368421052631576,0.55,9,10,9,11
logreg,expanded-development,S010,2740,45,0.6,0.6130952380952381,0.590080971659919,0.4166666666666667,0.8095238095238095,10,14,4,17
logreg,expanded-development,S016,2740,45,0.6222222222222222,0.6195652173913043,0.6153846153846154,0.5,0.7391304347826086,11,11,6,17
logreg,expanded-development,S027,2740,45,0.5555555555555556,0.5563241106719368,0.5553359683794465,0.5217391304347826,0.5909090909090909,12,11,9,13
logreg,expanded-development,S032,2740,45,0.5555555555555556,0.5267857142857143,0.4318181818181818,0.09523809523809523,0.9583333333333334,2,19,1,23
logreg,expanded-development,S042,2740,45,0.8444444444444444,0.8448616600790514,0.8444444444444444,0.8636363636363636,0.8260869565217391,19,3,4,19
logreg,expanded-development,S049,2740,43,0.6511627906976745,0.6515151515151515,0.6511627906976745,0.6363636363636364,0.6666666666666666,14,8,7,14
logreg,expanded-development,S056,2740,43,0.6744186046511628,0.6796536796536796,0.6595022624434389,0.45454545454545453,0.9047619047619048,10,12,2,19
logreg,expanded-development,S064,2740,42,0.5952380952380952,0.5952380952380952,0.5931623931623932,0.6666666666666666,0.5238095238095238,14,7,10,11
logreg,expanded-development,S066,2740,45,0.4666666666666667,0.47430830039525695,0.4,0.8181818181818182,0.13043478260869565,18,4,20,3
logreg,expanded-development,S068,2740,45,0.5777777777777777,0.5810276679841897,0.5701357466063348,0.7272727272727273,0.43478260869565216,16,6,13,10
logreg,expanded-development,S075,2740,42,0.6428571428571429,0.6428571428571428,0.6050156739811913,0.9523809523809523,0.3333333333333333,20,1,14,7
logreg,expanded-development,S077,2740,45,0.5555555555555556,0.5267857142857143,0.4318181818181818,0.09523809523809523,0.9583333333333334,2,19,1,23
logreg,expanded-development,S079,2740,18,0.7222222222222222,0.75,0.7142857142857142,1.0,0.5,8,0,5,5
lda,expanded-development,S001,2740,45,0.6444444444444445,0.6393280632411067,0.6218487394957983,0.8695652173913043,0.4090909090909091,20,3,13,9
lda,expanded-development,S004,2740,45,0.4888888888888889,0.5,0.3283582089552239,0.0,1.0,0,23,0,22
lda,expanded-development,S009,2740,39,0.5384615384615384,0.5368421052631579,0.5357142857142857,0.47368421052631576,0.6,9,10,8,12
lda,expanded-development,S010,2740,45,0.5777777777777777,0.5922619047619048,0.5639979602243753,0.375,0.8095238095238095,9,15,4,17
lda,expanded-development,S016,2740,45,0.6,0.5968379446640316,0.590080971659919,0.45454545454545453,0.7391304347826086,10,12,6,17
lda,expanded-development,S027,2740,45,0.5555555555555556,0.5563241106719368,0.5553359683794465,0.5217391304347826,0.5909090909090909,12,11,9,13
lda,expanded-development,S032,2740,45,0.5777777777777777,0.5505952380952381,0.47384615384615386,0.14285714285714285,0.9583333333333334,3,18,1,23
lda,expanded-development,S042,2740,45,0.8444444444444444,0.8448616600790514,0.8444444444444444,0.8636363636363636,0.8260869565217391,19,3,4,19
lda,expanded-development,S049,2740,43,0.6511627906976745,0.6515151515151515,0.6511627906976745,0.6363636363636364,0.6666666666666666,14,8,7,14
lda,expanded-development,S056,2740,43,0.627906976744186,0.6341991341991342,0.6018518518518519,0.36363636363636365,0.9047619047619048,8,14,2,19
lda,expanded-development,S064,2740,42,0.5714285714285714,0.5714285714285714,0.5704545454545455,0.6190476190476191,0.5238095238095238,13,8,10,11
lda,expanded-development,S066,2740,45,0.4666666666666667,0.47430830039525695,0.4,0.8181818181818182,0.13043478260869565,18,4,20,3
lda,expanded-development,S068,2740,45,0.5333333333333333,0.5375494071146245,0.5181030086690463,0.7272727272727273,0.34782608695652173,16,6,15,8
lda,expanded-development,S075,2740,42,0.6428571428571429,0.6428571428571428,0.6050156739811913,0.9523809523809523,0.3333333333333333,20,1,14,7
lda,expanded-development,S077,2740,45,0.5555555555555556,0.5267857142857143,0.4318181818181818,0.09523809523809523,0.9583333333333334,2,19,1,23
lda,expanded-development,S079,2740,18,0.6666666666666666,0.6875,0.6625,0.875,0.5,7,1,5,5
pca_8,expanded-development,S001,2740,45,0.6,0.591897233201581,0.533410138248848,0.9565217391304348,0.22727272727272727,22,1,17,5
pca_8,expanded-development,S004,2740,45,0.5777777777777777,0.5849802371541502,0.5325314379442319,0.2608695652173913,0.9090909090909091,6,17,2,20
pca_8,expanded-development,S009,2740,39,0.46153846153846156,0.46578947368421053,0.4484848484848485,0.631578947368421,0.3,12,7,14,6
pca_8,expanded-development,S010,2740,45,0.6,0.5952380952380952,0.595,0.6666666666666666,0.5238095238095238,16,8,10,11
pca_8,expanded-development,S016,2740,45,0.5111111111111111,0.5029644268774703,0.42972350230414746,0.13636363636363635,0.8695652173913043,3,19,3,20
pca_8,expanded-development,S027,2740,45,0.5777777777777777,0.5741106719367589,0.5639979602243753,0.7391304347826086,0.4090909090909091,17,6,13,9
pca_8,expanded-development,S032,2740,45,0.4888888888888889,0.5208333333333334,0.3630769230769231,1.0,0.041666666666666664,21,0,23,1
pca_8,expanded-development,S042,2740,45,0.8,0.7964426877470356,0.7934727180010199,0.6363636363636364,0.9565217391304348,14,8,1,22
pca_8,expanded-development,S049,2740,43,0.5116279069767442,0.5097402597402597,0.5073649754500819,0.5909090909090909,0.42857142857142855,13,9,12,9
pca_8,expanded-development,S056,2740,43,0.7906976744186046,0.7857142857142857,0.7787307032590052,1.0,0.5714285714285714,22,0,9,12
pca_8,expanded-development,S064,2740,42,0.5476190476190477,0.5476190476190477,0.5143031040779062,0.8095238095238095,0.2857142857142857,17,4,15,6
pca_8,expanded-development,S066,2740,45,0.5333333333333333,0.5405138339920948,0.4833242208857299,0.8636363636363636,0.21739130434782608,19,3,18,5
pca_8,expanded-development,S068,2740,45,0.6222222222222222,0.616600790513834,0.5933014354066986,0.36363636363636365,0.8695652173913043,8,14,3,20
pca_8,expanded-development,S075,2740,42,0.6190476190476191,0.6190476190476191,0.5961538461538461,0.8571428571428571,0.38095238095238093,18,3,13,8
pca_8,expanded-development,S077,2740,45,0.4666666666666667,0.46726190476190477,0.46640316205533594,0.47619047619047616,0.4583333333333333,10,11,13,11
pca_8,expanded-development,S079,2740,18,0.6111111111111112,0.6375,0.6,0.875,0.4,7,1,6,4
pca_16,expanded-development,S001,2740,45,0.5777777777777777,0.5760869565217391,0.5744151319064211,0.6521739130434783,0.5,15,8,11,11
pca_16,expanded-development,S004,2740,45,0.7333333333333333,0.7322134387351779,0.7321428571428572,0.782608695652174,0.6818181818181818,18,5,7,15
pca_16,expanded-development,S009,2740,39,0.4358974358974359,0.43026315789473685,0.4041666666666667,0.21052631578947367,0.65,4,15,7,13
pca_16,expanded-development,S010,2740,45,0.6,0.6101190476190476,0.595,0.4583333333333333,0.7619047619047619,11,13,5,16
pca_16,expanded-development,S016,2740,45,0.6222222222222222,0.6195652173913043,0.6153846153846154,0.5,0.7391304347826086,11,11,6,17
pca_16,expanded-development,S027,2740,45,0.4666666666666667,0.47035573122529645,0.45344129554655865,0.30434782608695654,0.6363636363636364,7,16,8,14
pca_16,expanded-development,S032,2740,45,0.5777777777777777,0.5625,0.5454545454545454,0.3333333333333333,0.7916666666666666,7,14,5,19
pca_16,expanded-development,S042,2740,45,0.8222222222222222,0.825098814229249,0.8200000000000001,0.9545454545454546,0.6956521739130435,21,1,7,16
pca_16,expanded-development,S049,2740,43,0.5813953488372093,0.5876623376623377,0.5520833333333333,0.3181818181818182,0.8571428571428571,7,15,3,18
pca_16,expanded-development,S056,2740,43,0.7441860465116279,0.7445887445887446,0.7441860465116279,0.7272727272727273,0.7619047619047619,16,6,5,16
pca_16,expanded-development,S064,2740,42,0.6190476190476191,0.6190476190476191,0.6155606407322655,0.7142857142857143,0.5238095238095238,15,6,10,11
pca_16,expanded-development,S066,2740,45,0.4888888888888889,0.49209486166007904,0.4796380090497738,0.6363636363636364,0.34782608695652173,14,8,15,8
pca_16,expanded-development,S068,2740,45,0.5111111111111111,0.5217391304347826,0.375,1.0,0.043478260869565216,22,0,22,1
pca_16,expanded-development,S075,2740,42,0.7380952380952381,0.7380952380952381,0.7306122448979592,0.5714285714285714,0.9047619047619048,12,9,2,19
pca_16,expanded-development,S077,2740,45,0.5333333333333333,0.5,0.34782608695652173,0.0,1.0,0,21,0,24
pca_16,expanded-development,S079,2740,18,0.6111111111111112,0.65,0.5785953177257526,1.0,0.3,8,0,7,3
pca_32,expanded-development,S001,2740,45,0.6444444444444445,0.642292490118577,0.64,0.7391304347826086,0.5454545454545454,17,6,10,12
pca_32,expanded-development,S004,2740,45,0.6888888888888889,0.6857707509881423,0.6811740890688258,0.8260869565217391,0.5454545454545454,19,4,10,12
pca_32,expanded-development,S009,2740,39,0.48717948717948717,0.47631578947368425,0.3668831168831169,0.05263157894736842,0.9,1,18,2,18
pca_32,expanded-development,S010,2740,45,0.6444444444444445,0.6458333333333333,0.6442687747035574,0.625,0.6666666666666666,15,9,7,14
pca_32,expanded-development,S016,2740,45,0.6888888888888889,0.6847826086956521,0.6759259259259259,0.5,0.8695652173913043,11,11,3,20
pca_32,expanded-development,S027,2740,45,0.5333333333333333,0.5355731225296443,0.5296167247386759,0.43478260869565216,0.6363636363636364,10,13,8,14
pca_32,expanded-development,S032,2740,45,0.5333333333333333,0.5148809523809523,0.4833242208857299,0.23809523809523808,0.7916666666666666,5,16,5,19
pca_32,expanded-development,S042,2740,45,0.7555555555555555,0.7598814229249011,0.7475777664456911,0.9545454545454546,0.5652173913043478,21,1,10,13
pca_32,expanded-development,S049,2740,43,0.5116279069767442,0.5173160173160173,0.483704974271012,0.2727272727272727,0.7619047619047619,6,16,5,16
pca_32,expanded-development,S056,2740,43,0.6511627906976745,0.6515151515151515,0.6511627906976745,0.6363636363636364,0.6666666666666666,14,8,7,14
pca_32,expanded-development,S064,2740,42,0.5952380952380952,0.5952380952380952,0.5894192064404831,0.47619047619047616,0.7142857142857143,10,11,6,15
pca_32,expanded-development,S066,2740,45,0.4888888888888889,0.49604743083003955,0.434117003827228,0.8181818181818182,0.17391304347826086,18,4,19,4
pca_32,expanded-development,S068,2740,45,0.5111111111111111,0.5177865612648221,0.4665948275862069,0.8181818181818182,0.21739130434782608,18,4,18,5
pca_32,expanded-development,S075,2740,42,0.7619047619047619,0.7619047619047619,0.7597254004576659,0.6666666666666666,0.8571428571428571,14,7,3,18
pca_32,expanded-development,S077,2740,45,0.5555555555555556,0.5357142857142857,0.5,0.23809523809523808,0.8333333333333334,5,16,4,20
pca_32,expanded-development,S079,2740,18,0.5,0.55,0.4109090909090909,1.0,0.1,8,0,9,1
pca_64,expanded-development,S001,2740,45,0.6222222222222222,0.6185770750988142,0.6098929117797043,0.782608695652174,0.45454545454545453,18,5,12,10
pca_64,expanded-development,S004,2740,45,0.4888888888888889,0.5,0.3283582089552239,0.0,1.0,0,23,0,22
pca_64,expanded-development,S009,2740,39,0.5384615384615384,0.5302631578947368,0.4807692307692308,0.21052631578947367,0.85,4,15,3,17
pca_64,expanded-development,S010,2740,45,0.6444444444444445,0.6547619047619048,0.64,0.5,0.8095238095238095,12,12,4,17
pca_64,expanded-development,S016,2740,45,0.5333333333333333,0.5266798418972332,0.4833242208857299,0.22727272727272727,0.8260869565217391,5,17,4,19
pca_64,expanded-development,S027,2740,45,0.5333333333333333,0.5365612648221344,0.5248868778280543,0.391304347826087,0.6818181818181818,9,14,7,15
pca_64,expanded-development,S032,2740,45,0.5333333333333333,0.5,0.34782608695652173,0.0,1.0,0,21,0,24
pca_64,expanded-development,S042,2740,45,0.6888888888888889,0.6936758893280632,0.6759259259259259,0.9090909090909091,0.4782608695652174,20,2,12,11
pca_64,expanded-development,S049,2740,43,0.5348837209302325,0.5432900432900433,0.47044334975369456,0.18181818181818182,0.9047619047619048,4,18,2,19
pca_64,expanded-development,S056,2740,43,0.7209302325581395,0.7164502164502164,0.7081447963800905,0.9090909090909091,0.5238095238095238,20,2,10,11
pca_64,expanded-development,S064,2740,42,0.5714285714285714,0.5714285714285714,0.5704545454545455,0.6190476190476191,0.5238095238095238,13,8,10,11
pca_64,expanded-development,S066,2740,45,0.4666666666666667,0.4713438735177865,0.4444444444444444,0.6818181818181818,0.2608695652173913,15,7,17,6
pca_64,expanded-development,S068,2740,45,0.5333333333333333,0.5424901185770751,0.4444444444444444,0.9545454545454546,0.13043478260869565,21,1,20,3
pca_64,expanded-development,S075,2740,42,0.8571428571428571,0.8571428571428571,0.8558352402745995,0.9523809523809523,0.7619047619047619,20,1,5,16
pca_64,expanded-development,S077,2740,45,0.5777777777777777,0.5476190476190477,0.445165476963011,0.09523809523809523,1.0,2,19,0,24
pca_64,expanded-development,S079,2740,18,0.7222222222222222,0.75,0.7142857142857142,1.0,0.5,8,0,5,5
